[URI ERROR] Vrácen response status code 403 (Forbidden) 12.10.2017 09:10:46;http://localhost/Tester/TestovaciKlikator/testovaciKlikator.php?XDEBUG_SESSION_START=netbeans-xdebug;/Tester/Zakazky/Zkusebni/tradada;/Tester/Zakazky/Zkusebni/tradada;::1;::1;1507794699.637;12.10.2017 09:10:39;query=tradada&requestfilename=C:/xampp/htdocs/Tester/Zakazky/Zkusebni/tradada
[URI ERROR] Vrácen response status code 403 (Forbidden) 12.10.2017 10:10:50;http://localhost/Tester/TestovaciKlikator/testovaciKlikator.php?XDEBUG_SESSION_START=netbeans-xdebug;/Tester/Zakazky/Zkusebni/tradada;/Tester/Zakazky/Zkusebni/tradada;::1;::1;1507795242.581;12.10.2017 10:10:42;query=tradada&requestfilename=C:/xampp/htdocs/Tester/Zakazky/Zkusebni/tradada
[URI ERROR] Vrácen response status code 403 (Forbidden) 12.10.2017 10:10:57;http://localhost/Tester/TestovaciKlikator/testovaciKlikator.php?XDEBUG_SESSION_START=netbeans-xdebug;/Tester/Zakazky/Zkusebni/tradada;/Tester/Zakazky/Zkusebni/tradada;::1;::1;1507795493.3;12.10.2017 10:10:53;query=tradada&requestfilename=C:/xampp/htdocs/Tester/Zakazky/Zkusebni/tradada
[URI ERROR] Vrácen response status code 403 (Forbidden) 12.10.2017 15:10:41;http://localhost/Tester/TestovaciKlikator/testovaciKlikator.php?XDEBUG_SESSION_START=netbeans-xdebug;/Tester/Zakazky/Zkusebni/tradada;/Tester/Zakazky/Zkusebni/tradada;::1;::1;1507815338.328;12.10.2017 15:10:38;query=tradada&requestfilename=C:/xampp/htdocs/Tester/Zakazky/Zkusebni/tradada
[URI ERROR] Vrácen response status code 403 (Forbidden) 12.10.2017 15:10:48;http://localhost/Tester/TestovaciKlikator/testovaciKlikator.php?XDEBUG_SESSION_START=netbeans-xdebug;/Tester/Zakazky/Zkusebni/tradada;/Tester/Zakazky/Zkusebni/tradada;::1;::1;1507815518.113;12.10.2017 15:10:38;query=tradada&requestfilename=C:/xampp/htdocs/Tester/Zakazky/Zkusebni/tradada
